"","Sample","MTaxa","Proportion","Day","Condition","Experiment"
"1507","m18_7N_S31","Unclassified",1.21205718956513,"Day13","Minus",2
"1508","m18_7N_S31","Other",2.60369764896579,"Day13","Minus",2
"1509","m18_8B_S7","Escherichia-Shigella",0,"Baseline","Plus",2
"1510","m18_8B_S7","Bacteroides",10.333312273798,"Baseline","Plus",2
"1511","m18_8B_S7","HT002",0,"Baseline","Plus",2
"1512","m18_8B_S7","[Clostridium] innocuum group",0,"Baseline","Plus",2
"1513","m18_8B_S7","Ligilactobacillus",8.38410185594676,"Baseline","Plus",2
"1514","m18_8B_S7","Dubosiella",1.70792831334182,"Baseline","Plus",2
"1515","m18_8B_S7","Blautia",0.0201569837931833,"Baseline","Plus",2
"1516","m18_8B_S7","Faecalibaculum",0.995514318979756,"Baseline","Plus",2
"1517","m18_8B_S7","Lactobacillus",0,"Baseline","Plus",2
"1518","m18_8B_S7","Enterococcus",0,"Baseline","Plus",2
"1519","m18_8B_S7","Turicibacter",0,"Baseline","Plus",2
"1520","m18_8B_S7","Clostridium sensu stricto 1",0.00270765453938284,"Baseline","Plus",2
"1521","m18_8B_S7","Paraclostridium",0,"Baseline","Plus",2
"1522","m18_8B_S7","Ileibacterium",8.02789485876573,"Baseline","Plus",2
"1523","m18_8B_S7","Klebsiella",0,"Baseline","Plus",2
"1524","m18_8B_S7","Lachnospiraceae UCG-001",5.56964538751049,"Baseline","Plus",2
"1525","m18_8B_S7","Lachnospiraceae NK4A136 group",4.10089322514749,"Baseline","Plus",2
"1526","m18_8B_S7","Streptococcus",0.0565598948226637,"Baseline","Plus",2
"1527","m18_8B_S7","Romboutsia",0.016245927236297,"Baseline","Plus",2
"1528","m18_8B_S7","Erysipelatoclostridium",0,"Baseline","Plus",2
"1529","m18_8B_S7","Bifidobacterium",0.260235686285128,"Baseline","Plus",2
"1530","m18_8B_S7","Lachnoclostridium",1.07614225415249,"Baseline","Plus",2
"1531","m18_8B_S7","Anaerostipes",0,"Baseline","Plus",2
"1532","m18_8B_S7","Lachnospiraceae UCG-006",0.121844454272228,"Baseline","Plus",2
"1533","m18_8B_S7","Salmonella",0,"Baseline","Plus",2
"1534","m18_8B_S7","Parabacteroides",1.02349341588671,"Baseline","Plus",2
"1535","m18_8B_S7","Cutibacterium",0.00240680403500696,"Baseline","Plus",2
"1536","m18_8B_S7","Unclassified",42.4620401876104,"Baseline","Plus",2
"1537","m18_8B_S7","Other",15.8388765038765,"Baseline","Plus",2
"1538","m18_8F_S20","Escherichia-Shigella",20.6758195315346,"Day2","Plus",2
"1539","m18_8F_S20","Bacteroides",44.7485968318638,"Day2","Plus",2
"1540","m18_8F_S20","HT002",0.0305920715253242,"Day2","Plus",2
"1541","m18_8F_S20","[Clostridium] innocuum group",8.63722047157767,"Day2","Plus",2
"1542","m18_8F_S20","Ligilactobacillus",0,"Day2","Plus",2
"1543","m18_8F_S20","Dubosiella",0,"Day2","Plus",2
"1544","m18_8F_S20","Blautia",0,"Day2","Plus",2
"1545","m18_8F_S20","Faecalibaculum",0,"Day2","Plus",2
"1546","m18_8F_S20","Lactobacillus",0,"Day2","Plus",2
"1547","m18_8F_S20","Enterococcus",4.65759868153477,"Day2","Plus",2
"1548","m18_8F_S20","Turicibacter",0.0908920506590558,"Day2","Plus",2
"1549","m18_8F_S20","Clostridium sensu stricto 1",5.43955324965606,"Day2","Plus",2
"1550","m18_8F_S20","Paraclostridium",0,"Day2","Plus",2
"1551","m18_8F_S20","Ileibacterium",0,"Day2","Plus",2
"1552","m18_8F_S20","Klebsiella",0,"Day2","Plus",2
"1553","m18_8F_S20","Lachnospiraceae UCG-001",0,"Day2","Plus",2
"1554","m18_8F_S20","Lachnospiraceae NK4A136 group",0,"Day2","Plus",2
"1555","m18_8F_S20","Streptococcus",0,"Day2","Plus",2
"1556","m18_8F_S20","Romboutsia",13.4451270189883,"Day2","Plus",2
"1557","m18_8F_S20","Erysipelatoclostridium",0,"Day2","Plus",2
"1558","m18_8F_S20","Bifidobacterium",0,"Day2","Plus",2
"1559","m18_8F_S20","Lachnoclostridium",0,"Day2","Plus",2
"1560","m18_8F_S20","Anaerostipes",0,"Day2","Plus",2
"1561","m18_8F_S20","Lachnospiraceae UCG-006",0,"Day2","Plus",2
"1562","m18_8F_S20","Salmonella",0,"Day2","Plus",2
"1563","m18_8F_S20","Parabacteroides",0,"Day2","Plus",2
"1564","m18_8F_S20","Cutibacterium",0.00123782948368364,"Day2","Plus",2
"1565","m18_8F_S20","Unclassified",0.917585312976342,"Day2","Plus",2
"1566","m18_8F_S20","Other",1.35577695020037,"Day2","Plus",2
"1567","m18_8N_S32","Escherichia-Shigella",1.23880078712814,"Day13","Plus",2
"1568","m18_8N_S32","Bacteroides",48.7133927537909,"Day13","Plus",2
"1569","m18_8N_S32","HT002",0,"Day13","Plus",2
"1570","m18_8N_S32","[Clostridium] innocuum group",0.605046880425975,"Day13","Plus",2
"1571","m18_8N_S32","Ligilactobacillus",0,"Day13","Plus",2
"1572","m18_8N_S32","Dubosiella",0,"Day13","Plus",2
"1573","m18_8N_S32","Blautia",2.5022572056951,"Day13","Plus",2
"1574","m18_8N_S32","Faecalibaculum",0,"Day13","Plus",2
"1575","m18_8N_S32","Lactobacillus",0.000810278967473087,"Day13","Plus",2
"1576","m18_8N_S32","Enterococcus",0.768144461164487,"Day13","Plus",2
"1577","m18_8N_S32","Turicibacter",1.34888297256627,"Day13","Plus",2
"1578","m18_8N_S32","Clostridium sensu stricto 1",0.0763977312188911,"Day13","Plus",2
"1579","m18_8N_S32","Paraclostridium",0,"Day13","Plus",2
"1580","m18_8N_S32","Ileibacterium",0,"Day13","Plus",2
"1581","m18_8N_S32","Klebsiella",0,"Day13","Plus",2
"1582","m18_8N_S32","Lachnospiraceae UCG-001",0,"Day13","Plus",2
"1583","m18_8N_S32","Lachnospiraceae NK4A136 group",28.8947794883667,"Day13","Plus",2
"1584","m18_8N_S32","Streptococcus",0,"Day13","Plus",2
"1585","m18_8N_S32","Romboutsia",0.371918046070147,"Day13","Plus",2
"1586","m18_8N_S32","Erysipelatoclostridium",1.26750781340433,"Day13","Plus",2
"1587","m18_8N_S32","Bifidobacterium",2.54913763167033,"Day13","Plus",2
"1588","m18_8N_S32","Lachnoclostridium",0,"Day13","Plus",2
"1589","m18_8N_S32","Anaerostipes",0,"Day13","Plus",2
"1590","m18_8N_S32","Lachnospiraceae UCG-006",0,"Day13","Plus",2
"1591","m18_8N_S32","Salmonella",0,"Day13","Plus",2
"1592","m18_8N_S32","Parabacteroides",0,"Day13","Plus",2
"1593","m18_8N_S32","Cutibacterium",0,"Day13","Plus",2
"1594","m18_8N_S32","Unclassified",3.43037388586643,"Day13","Plus",2
"1595","m18_8N_S32","Other",8.23255006366477,"Day13","Plus",2
"1596","m18_9B_S8","Escherichia-Shigella",0,"Baseline","Minus",2
"1597","m18_9B_S8","Bacteroides",9.8059267653386,"Baseline","Minus",2
"1598","m18_9B_S8","HT002",0,"Baseline","Minus",2
"1599","m18_9B_S8","[Clostridium] innocuum group",0,"Baseline","Minus",2
"1600","m18_9B_S8","Ligilactobacillus",2.84453411828655,"Baseline","Minus",2
"1601","m18_9B_S8","Dubosiella",1.50080844653888,"Baseline","Minus",2
"1602","m18_9B_S8","Blautia",0.0304031177015243,"Baseline","Minus",2
"1603","m18_9B_S8","Faecalibaculum",0.768369701911251,"Baseline","Minus",2
"1604","m18_9B_S8","Lactobacillus",0.0179654786418098,"Baseline","Minus",2
"1605","m18_9B_S8","Enterococcus",0,"Baseline","Minus",2
"1606","m18_9B_S8","Turicibacter",0,"Baseline","Minus",2
"1607","m18_9B_S8","Clostridium sensu stricto 1",0.04928990294035,"Baseline","Minus",2
"1608","m18_9B_S8","Paraclostridium",0,"Baseline","Minus",2
"1609","m18_9B_S8","Ileibacterium",16.6272808096442,"Baseline","Minus",2
"1610","m18_9B_S8","Klebsiella",0,"Baseline","Minus",2
"1611","m18_9B_S8","Lachnospiraceae UCG-001",3.26418927322729,"Baseline","Minus",2
"1612","m18_9B_S8","Lachnospiraceae NK4A136 group",7.42665247854507,"Baseline","Minus",2
"1613","m18_9B_S8","Streptococcus",0.0257965847164449,"Baseline","Minus",2
"1614","m18_9B_S8","Romboutsia",0.0829175937314299,"Baseline","Minus",2
"1615","m18_9B_S8","Erysipelatoclostridium",0,"Baseline","Minus",2
"1616","m18_9B_S8","Bifidobacterium",0.895049359000935,"Baseline","Minus",2
"1617","m18_9B_S8","Lachnoclostridium",0.942957302045761,"Baseline","Minus",2
"1618","m18_9B_S8","Anaerostipes",0,"Baseline","Minus",2
"1619","m18_9B_S8","Lachnospiraceae UCG-006",0.126219003791177,"Baseline","Minus",2
"1620","m18_9B_S8","Salmonella",0,"Baseline","Minus",2
"1621","m18_9B_S8","Parabacteroides",1.1714413381057,"Baseline","Minus",2
"1622","m18_9B_S8","Cutibacterium",0,"Baseline","Minus",2
"1623","m18_9B_S8","Unclassified",37.9882349147561,"Baseline","Minus",2
"1624","m18_9B_S8","Other",16.4319638110769,"Baseline","Minus",2
"1625","m18_9F_S21","Escherichia-Shigella",95.5059372004193,"Day2","Minus",2
"1626","m18_9F_S21","Bacteroides",0,"Day2","Minus",2
"1627","m18_9F_S21","HT002",0.00814111712741513,"Day2","Minus",2
"1628","m18_9F_S21","[Clostridium] innocuum group",0,"Day2","Minus",2
"1629","m18_9F_S21","Ligilactobacillus",0.000996871484989608,"Day2","Minus",2
"1630","m18_9F_S21","Dubosiella",0,"Day2","Minus",2
"1631","m18_9F_S21","Blautia",0.00797497187991686,"Day2","Minus",2
"1632","m18_9F_S21","Faecalibaculum",0,"Day2","Minus",2
"1633","m18_9F_S21","Lactobacillus",0.00199374296997922,"Day2","Minus",2
"1634","m18_9F_S21","Enterococcus",0,"Day2","Minus",2
"1635","m18_9F_S21","Turicibacter",0,"Day2","Minus",2
"1636","m18_9F_S21","Clostridium sensu stricto 1",0,"Day2","Minus",2
"1637","m18_9F_S21","Paraclostridium",0,"Day2","Minus",2
"1638","m18_9F_S21","Ileibacterium",0,"Day2","Minus",2
"1639","m18_9F_S21","Klebsiella",0,"Day2","Minus",2
"1640","m18_9F_S21","Lachnospiraceae UCG-001",0,"Day2","Minus",2
"1641","m18_9F_S21","Lachnospiraceae NK4A136 group",0,"Day2","Minus",2
"1642","m18_9F_S21","Streptococcus",0.0104671505923909,"Day2","Minus",2
"1643","m18_9F_S21","Romboutsia",0.0083072623749134,"Day2","Minus",2
"1644","m18_9F_S21","Erysipelatoclostridium",0,"Day2","Minus",2
"1645","m18_9F_S21","Bifidobacterium",0.00265832395997229,"Day2","Minus",2
"1646","m18_9F_S21","Lachnoclostridium",0,"Day2","Minus",2
"1647","m18_9F_S21","Anaerostipes",0.00598122890993765,"Day2","Minus",2
"1648","m18_9F_S21","Lachnospiraceae UCG-006",0,"Day2","Minus",2
"1649","m18_9F_S21","Salmonella",0,"Day2","Minus",2
"1650","m18_9F_S21","Parabacteroides",0,"Day2","Minus",2
"1651","m18_9F_S21","Cutibacterium",0.00299061445496882,"Day2","Minus",2
"1652","m18_9F_S21","Unclassified",4.00410046470826,"Day2","Minus",2
"1653","m18_9F_S21","Other",0.440451051117904,"Day2","Minus",2
"1654","m18_9N_S33","Escherichia-Shigella",34.7606086296908,"Day13","Minus",2
"1655","m18_9N_S33","Bacteroides",0,"Day13","Minus",2
"1656","m18_9N_S33","HT002",0.976083173441614,"Day13","Minus",2
"1657","m18_9N_S33","[Clostridium] innocuum group",4.57297755566463,"Day13","Minus",2
"1658","m18_9N_S33","Ligilactobacillus",0,"Day13","Minus",2
"1659","m18_9N_S33","Dubosiella",0,"Day13","Minus",2
"1660","m18_9N_S33","Blautia",37.6904198830931,"Day13","Minus",2
"1661","m18_9N_S33","Faecalibaculum",0,"Day13","Minus",2
"1662","m18_9N_S33","Lactobacillus",0.00245415197893891,"Day13","Minus",2
"1663","m18_9N_S33","Enterococcus",8.83405470527866,"Day13","Minus",2
"1664","m18_9N_S33","Turicibacter",0,"Day13","Minus",2
"1665","m18_9N_S33","Clostridium sensu stricto 1",0.0495292490294944,"Day13","Minus",2
"1666","m18_9N_S33","Paraclostridium",0,"Day13","Minus",2
"1667","m18_9N_S33","Ileibacterium",0,"Day13","Minus",2
"1668","m18_9N_S33","Klebsiella",0,"Day13","Minus",2
"1669","m18_9N_S33","Lachnospiraceae UCG-001",0,"Day13","Minus",2
"1670","m18_9N_S33","Lachnospiraceae NK4A136 group",7.337691312302,"Day13","Minus",2
"1671","m18_9N_S33","Streptococcus",0,"Day13","Minus",2
"1672","m18_9N_S33","Romboutsia",0,"Day13","Minus",2
"1673","m18_9N_S33","Erysipelatoclostridium",0,"Day13","Minus",2
"1674","m18_9N_S33","Bifidobacterium",0,"Day13","Minus",2
"1675","m18_9N_S33","Lachnoclostridium",0.00334657088037125,"Day13","Minus",2
"1676","m18_9N_S33","Anaerostipes",0,"Day13","Minus",2
"1677","m18_9N_S33","Lachnospiraceae UCG-006",0.504662888759984,"Day13","Minus",2
"1678","m18_9N_S33","Salmonella",0,"Day13","Minus",2
"1679","m18_9N_S33","Parabacteroides",0,"Day13","Minus",2
"1680","m18_9N_S33","Cutibacterium",0,"Day13","Minus",2
"1681","m18_9N_S33","Unclassified",1.69403417964392,"Day13","Minus",2
"1682","m18_9N_S33","Other",3.57413770023649,"Day13","Minus",2
"1683","m18_BLB_S12","Escherichia-Shigella",0,"Ctrl","Blank",2
"1684","m18_BLB_S12","Bacteroides",3.58455882352941,"Ctrl","Blank",2
"1685","m18_BLB_S12","HT002",0,"Ctrl","Blank",2
"1686","m18_BLB_S12","[Clostridium] innocuum group",0,"Ctrl","Blank",2
"1687","m18_BLB_S12","Ligilactobacillus",0,"Ctrl","Blank",2
"1688","m18_BLB_S12","Dubosiella",0,"Ctrl","Blank",2
"1689","m18_BLB_S12","Blautia",0,"Ctrl","Blank",2
"1690","m18_BLB_S12","Faecalibaculum",0,"Ctrl","Blank",2
"1691","m18_BLB_S12","Lactobacillus",0,"Ctrl","Blank",2
"1692","m18_BLB_S12","Enterococcus",0,"Ctrl","Blank",2
"1693","m18_BLB_S12","Turicibacter",0,"Ctrl","Blank",2
"1694","m18_BLB_S12","Clostridium sensu stricto 1",0,"Ctrl","Blank",2
"1695","m18_BLB_S12","Paraclostridium",0,"Ctrl","Blank",2
"1696","m18_BLB_S12","Ileibacterium",0,"Ctrl","Blank",2
"1697","m18_BLB_S12","Klebsiella",0,"Ctrl","Blank",2
"1698","m18_BLB_S12","Lachnospiraceae UCG-001",0.459558823529412,"Ctrl","Blank",2
"1699","m18_BLB_S12","Lachnospiraceae NK4A136 group",0,"Ctrl","Blank",2
"1700","m18_BLB_S12","Streptococcus",0.643382352941176,"Ctrl","Blank",2
"1701","m18_BLB_S12","Romboutsia",0,"Ctrl","Blank",2
"1702","m18_BLB_S12","Erysipelatoclostridium",0,"Ctrl","Blank",2
"1703","m18_BLB_S12","Bifidobacterium",1.10294117647059,"Ctrl","Blank",2
"1704","m18_BLB_S12","Lachnoclostridium",0,"Ctrl","Blank",2
"1705","m18_BLB_S12","Anaerostipes",0,"Ctrl","Blank",2
"1706","m18_BLB_S12","Lachnospiraceae UCG-006",0,"Ctrl","Blank",2
"1707","m18_BLB_S12","Salmonella",0,"Ctrl","Blank",2
"1708","m18_BLB_S12","Parabacteroides",0,"Ctrl","Blank",2
"1709","m18_BLB_S12","Cutibacterium",11.2132352941176,"Ctrl","Blank",2
"1710","m18_BLB_S12","Unclassified",46.6911764705882,"Ctrl","Blank",2
"1711","m18_BLB_S12","Other",36.3051470588235,"Ctrl","Blank",2
"1712","m18_neg_S38","Escherichia-Shigella",2.81815684581705,"Ctrl","Ctrl",2
"1713","m18_neg_S38","Bacteroides",0.0854360659046188,"Ctrl","Ctrl",2
"1714","m18_neg_S38","HT002",0.689879414056587,"Ctrl","Ctrl",2
"1715","m18_neg_S38","[Clostridium] innocuum group",0.0140151026746422,"Ctrl","Ctrl",2
"1716","m18_neg_S38","Ligilactobacillus",0,"Ctrl","Ctrl",2
"1717","m18_neg_S38","Dubosiella",0,"Ctrl","Ctrl",2
"1718","m18_neg_S38","Blautia",16.7246144445254,"Ctrl","Ctrl",2
"1719","m18_neg_S38","Faecalibaculum",0,"Ctrl","Ctrl",2
"1720","m18_neg_S38","Lactobacillus",0.600631240224466,"Ctrl","Ctrl",2
"1721","m18_neg_S38","Enterococcus",0.496695238789319,"Ctrl","Ctrl",2
"1722","m18_neg_S38","Turicibacter",0.230296167149721,"Ctrl","Ctrl",2
"1723","m18_neg_S38","Clostridium sensu stricto 1",2.78261454543416,"Ctrl","Ctrl",2
"1724","m18_neg_S38","Paraclostridium",0.0141272234960393,"Ctrl","Ctrl",2
"1725","m18_neg_S38","Ileibacterium",0,"Ctrl","Ctrl",2
"1726","m18_neg_S38","Klebsiella",0.157753995705773,"Ctrl","Ctrl",2
"1727","m18_neg_S38","Lachnospiraceae UCG-001",0,"Ctrl","Ctrl",2
"1728","m18_neg_S38","Lachnospiraceae NK4A136 group",0,"Ctrl","Ctrl",2
"1729","m18_neg_S38","Streptococcus",24.0783948783209,"Ctrl","Ctrl",2
"1730","m18_neg_S38","Romboutsia",5.54314128905308,"Ctrl","Ctrl",2
"1731","m18_neg_S38","Erysipelatoclostridium",0.124229870108028,"Ctrl","Ctrl",2
"1732","m18_neg_S38","Bifidobacterium",14.0384238054928,"Ctrl","Ctrl",2
"1733","m18_neg_S38","Lachnoclostridium",0.00751209503360822,"Ctrl","Ctrl",2
"1734","m18_neg_S38","Anaerostipes",10.7822109104771,"Ctrl","Ctrl",2
"1735","m18_neg_S38","Lachnospiraceae UCG-006",0,"Ctrl","Ctrl",2
"1736","m18_neg_S38","Salmonella",0,"Ctrl","Ctrl",2
"1737","m18_neg_S38","Parabacteroides",0,"Ctrl","Ctrl",2
"1738","m18_neg_S38","Cutibacterium",0.00190605396375134,"Ctrl","Ctrl",2
"1739","m18_neg_S38","Unclassified",0.357104816149885,"Ctrl","Ctrl",2
"1740","m18_neg_S38","Other",20.452855997623,"Ctrl","Ctrl",2
"1741","m18_pos_S37","Escherichia-Shigella",0.941216333268794,"Ctrl","Ctrl",2
"1742","m18_pos_S37","Bacteroides",68.3271596131702,"Ctrl","Ctrl",2
"1743","m18_pos_S37","HT002",0.163556878050769,"Ctrl","Ctrl",2
"1744","m18_pos_S37","[Clostridium] innocuum group",0.0036940416382183,"Ctrl","Ctrl",2
"1745","m18_pos_S37","Ligilactobacillus",0,"Ctrl","Ctrl",2
"1746","m18_pos_S37","Dubosiella",0,"Ctrl","Ctrl",2
"1747","m18_pos_S37","Blautia",6.39285750680213,"Ctrl","Ctrl",2
"1748","m18_pos_S37","Faecalibaculum",0,"Ctrl","Ctrl",2
"1749","m18_pos_S37","Lactobacillus",0.182154466988006,"Ctrl","Ctrl",2
"1750","m18_pos_S37","Enterococcus",0.198331821748479,"Ctrl","Ctrl",2
"1751","m18_pos_S37","Turicibacter",0.0620344233728384,"Ctrl","Ctrl",2
"1752","m18_pos_S37","Clostridium sensu stricto 1",0.909243765986284,"Ctrl","Ctrl",2
"1753","m18_pos_S37","Paraclostridium",0.00394880313050922,"Ctrl","Ctrl",2
"1754","m18_pos_S37","Ileibacterium",0,"Ctrl","Ctrl",2
"1755","m18_pos_S37","Klebsiella",0.0402523157819649,"Ctrl","Ctrl",2
"1756","m18_pos_S37","Lachnospiraceae UCG-001",0,"Ctrl","Ctrl",2
"1757","m18_pos_S37","Lachnospiraceae NK4A136 group",0,"Ctrl","Ctrl",2
"1758","m18_pos_S37","Streptococcus",7.65074237498854,"Ctrl","Ctrl",2
"1759","m18_pos_S37","Romboutsia",1.55340819924387,"Ctrl","Ctrl",2
"1760","m18_pos_S37","Erysipelatoclostridium",0.0328642325055283,"Ctrl","Ctrl",2
"1761","m18_pos_S37","Bifidobacterium",3.59099061458662,"Ctrl","Ctrl",2
"1762","m18_pos_S37","Lachnoclostridium",0.00382142238436376,"Ctrl","Ctrl",2
"1763","m18_pos_S37","Anaerostipes",3.21419836748836,"Ctrl","Ctrl",2
"1764","m18_pos_S37","Lachnospiraceae UCG-006",0,"Ctrl","Ctrl",2
"1765","m18_pos_S37","Salmonella",0,"Ctrl","Ctrl",2
"1766","m18_pos_S37","Parabacteroides",0,"Ctrl","Ctrl",2
"1767","m18_pos_S37","Cutibacterium",0.000382142238436376,"Ctrl","Ctrl",2
"1768","m18_pos_S37","Unclassified",0.519968205765764,"Ctrl","Ctrl",2
"1769","m18_pos_S37","Other",6.20917447086038,"Ctrl","Ctrl",2
"1770","m27_A1_S41","Escherichia-Shigella",0,"Baseline","Minus",3
"1771","m27_A1_S41","Bacteroides",7.4564365587449,"Baseline","Minus",3
"1772","m27_A1_S41","HT002",0.654501996495629,"Baseline","Minus",3
"1773","m27_A1_S41","[Clostridium] innocuum group",0,"Baseline","Minus",3
"1774","m27_A1_S41","Ligilactobacillus",3.18816854593496,"Baseline","Minus",3
"1775","m27_A1_S41","Dubosiella",4.57809052232558,"Baseline","Minus",3
"1776","m27_A1_S41","Blautia",0,"Baseline","Minus",3
"1777","m27_A1_S41","Faecalibaculum",5.51782841030397,"Baseline","Minus",3
"1778","m27_A1_S41","Lactobacillus",8.42231717982154,"Baseline","Minus",3
"1779","m27_A1_S41","Enterococcus",0.00124489205229792,"Baseline","Minus",3
"1780","m27_A1_S41","Turicibacter",2.40746561763763,"Baseline","Minus",3
"1781","m27_A1_S41","Clostridium sensu stricto 1",6.60508600647966,"Baseline","Minus",3
"1782","m27_A1_S41","Paraclostridium",0,"Baseline","Minus",3
"1783","m27_A1_S41","Ileibacterium",0,"Baseline","Minus",3
"1784","m27_A1_S41","Klebsiella",0,"Baseline","Minus",3
"1785","m27_A1_S41","Lachnospiraceae UCG-001",0.782725877882314,"Baseline","Minus",3
"1786","m27_A1_S41","Lachnospiraceae NK4A136 group",3.23236221379154,"Baseline","Minus",3
"1787","m27_A1_S41","Streptococcus",0.0261427330982562,"Baseline","Minus",3
"1788","m27_A1_S41","Romboutsia",2.39890698477808,"Baseline","Minus",3
"1789","m27_A1_S41","Erysipelatoclostridium",0.249600856485732,"Baseline","Minus",3
"1790","m27_A1_S41","Bifidobacterium",1.21376975099047,"Baseline","Minus",3
"1791","m27_A1_S41","Lachnoclostridium",0.506671065285251,"Baseline","Minus",3
"1792","m27_A1_S41","Anaerostipes",0,"Baseline","Minus",3
"1793","m27_A1_S41","Lachnospiraceae UCG-006",0.139583521363904,"Baseline","Minus",3
"1794","m27_A1_S41","Salmonella",0,"Baseline","Minus",3
"1795","m27_A1_S41","Parabacteroides",1.06173730910358,"Baseline","Minus",3
"1796","m27_A1_S41","Cutibacterium",0.00155611506537239,"Baseline","Minus",3
"1797","m27_A1_S41","Unclassified",37.5579263833085,"Baseline","Minus",3
"1798","m27_A1_S41","Other",13.9978774590508,"Baseline","Minus",3
"1799","m27_A16_S56","Escherichia-Shigella",5.06128261353069,"Day13","Minus",3
"1800","m27_A16_S56","Bacteroides",0,"Day13","Minus",3
"1801","m27_A16_S56","HT002",0.0891139210274522,"Day13","Minus",3
"1802","m27_A16_S56","[Clostridium] innocuum group",6.44889234530823,"Day13","Minus",3
"1803","m27_A16_S56","Ligilactobacillus",0,"Day13","Minus",3
"1804","m27_A16_S56","Dubosiella",0,"Day13","Minus",3
"1805","m27_A16_S56","Blautia",7.56781688805829,"Day13","Minus",3
"1806","m27_A16_S56","Faecalibaculum",0,"Day13","Minus",3
"1807","m27_A16_S56","Lactobacillus",0,"Day13","Minus",3
"1808","m27_A16_S56","Enterococcus",1.27386633508924,"Day13","Minus",3
"1809","m27_A16_S56","Turicibacter",10.9353379238695,"Day13","Minus",3
"1810","m27_A16_S56","Clostridium sensu stricto 1",4.57182776085227,"Day13","Minus",3
"1811","m27_A16_S56","Paraclostridium",0.698282952372565,"Day13","Minus",3
"1812","m27_A16_S56","Ileibacterium",0,"Day13","Minus",3
"1813","m27_A16_S56","Klebsiella",0.00283612143973466,"Day13","Minus",3
"1814","m27_A16_S56","Lachnospiraceae UCG-001",3.85145291515967,"Day13","Minus",3
"1815","m27_A16_S56","Lachnospiraceae NK4A136 group",9.85626835082524,"Day13","Minus",3
"1816","m27_A16_S56","Streptococcus",0,"Day13","Minus",3
"1817","m27_A16_S56","Romboutsia",10.840999568611,"Day13","Minus",3
"1818","m27_A16_S56","Erysipelatoclostridium",1.15758535606012,"Day13","Minus",3
"1819","m27_A16_S56","Bifidobacterium",0,"Day13","Minus",3
"1820","m27_A16_S56","Lachnoclostridium",0.324661270074889,"Day13","Minus",3
"1821","m27_A16_S56","Anaerostipes",1.25520764140678,"Day13","Minus",3
"1822","m27_A16_S56","Lachnospiraceae UCG-006",0.0159718417921899,"Day13","Minus",3
"1823","m27_A16_S56","Salmonella",0,"Day13","Minus",3
"1824","m27_A16_S56","Parabacteroides",0,"Day13","Minus",3
"1825","m27_A16_S56","Cutibacterium",0.00119415639567775,"Day13","Minus",3
"1826","m27_A16_S56","Unclassified",6.29887644810121,"Day13","Minus",3
"1827","m27_A16_S56","Other",29.7485255900252,"Day13","Minus",3
"1828","m27_A6_S49","Escherichia-Shigella",35.6421879078092,"Day2","Minus",3
"1829","m27_A6_S49","Bacteroides",0,"Day2","Minus",3
"1830","m27_A6_S49","HT002",0.00213059480880575,"Day2","Minus",3
"1831","m27_A6_S49","[Clostridium] innocuum group",19.1661650891388,"Day2","Minus",3
"1832","m27_A6_S49","Ligilactobacillus",0,"Day2","Minus",3
"1833","m27_A6_S49","Dubosiella",0,"Day2","Minus",3
"1834","m27_A6_S49","Blautia",0,"Day2","Minus",3
"1835","m27_A6_S49","Faecalibaculum",0,"Day2","Minus",3
"1836","m27_A6_S49","Lactobacillus",0.00146478393105395,"Day2","Minus",3
"1837","m27_A6_S49","Enterococcus",6.90618991056828,"Day2","Minus",3
"1838","m27_A6_S49","Turicibacter",0.049669491480284,"Day2","Minus",3
"1839","m27_A6_S49","Clostridium sensu stricto 1",0.673667446109268,"Day2","Minus",3
"1840","m27_A6_S49","Paraclostridium",7.33044460187173,"Day2","Minus",3
"1841","m27_A6_S49","Ileibacterium",0,"Day2","Minus",3
"1842","m27_A6_S49","Klebsiella",0.15952828630933,"Day2","Minus",3
"1843","m27_A6_S49","Lachnospiraceae UCG-001",0,"Day2","Minus",3
"1844","m27_A6_S49","Lachnospiraceae NK4A136 group",0,"Day2","Minus",3
"1845","m27_A6_S49","Streptococcus",0.00159794610660431,"Day2","Minus",3
"1846","m27_A6_S49","Romboutsia",0.0127835688528345,"Day2","Minus",3
"1847","m27_A6_S49","Erysipelatoclostridium",12.6497408664064,"Day2","Minus",3
"1848","m27_A6_S49","Bifidobacterium",0.000532648702201437,"Day2","Minus",3
"1849","m27_A6_S49","Lachnoclostridium",0,"Day2","Minus",3
"1850","m27_A6_S49","Anaerostipes",0,"Day2","Minus",3
"1851","m27_A6_S49","Lachnospiraceae UCG-006",0,"Day2","Minus",3
"1852","m27_A6_S49","Salmonella",0,"Day2","Minus",3
"1853","m27_A6_S49","Parabacteroides",0,"Day2","Minus",3
"1854","m27_A6_S49","Cutibacterium",0.00186427045770503,"Day2","Minus",3
"1855","m27_A6_S49","Unclassified",1.06969175619604,"Day2","Minus",3
"1856","m27_A6_S49","Other",16.3323408312516,"Day2","Minus",3
"1857","m27_B1_S42","Escherichia-Shigella",0,"Baseline","Minus",3
"1858","m27_B1_S42","Bacteroides",2.50025341962912,"Baseline","Minus",3
"1859","m27_B1_S42","HT002",2.00201507002061,"Baseline","Minus",3
"1860","m27_B1_S42","[Clostridium] innocuum group",0,"Baseline","Minus",3
